run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
moderate_treatment_20260602_165012_004,moderate,treatment,moderate_treatment_20260602_165012_004,completed,20260603_054805,2026-06-03T05:53:32+0200,2,6,3,6,17,12,103590,59169,162759,368051.37,326.5716,Candidate B,consensus,Candidate C,0,0.936117,0.927983,0.945591,0.936117,0.722222,0.676084,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_004/metadata.json,0,3,0,0,0.945591,0.934776,0.927983
moderate_treatment_20260602_165012_005,moderate,treatment,moderate_treatment_20260602_165012_005,completed,20260603_055335,2026-06-03T06:02:58+0200,3,9,7,14,27,23,192325,103197,295522,368051.37,562.5629,Candidate C,consensus,Candidate C,1,0.941671,0.93526,0.94516,0.941671,0.833333,0.784726,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_005/metadata.json,0,0,3,0,0.93526,0.944593,0.94516
moderate_treatment_20260602_165012_006,moderate,treatment,moderate_treatment_20260602_165012_006,completed,20260603_060301,2026-06-03T06:08:50+0200,2,6,3,6,18,12,99429,63673,163102,368051.37,349.4667,Candidate C,consensus,Candidate C,1,0.942293,0.941345,0.94361,0.942293,0.833333,0.785244,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_006/metadata.json,0,0,3,0,0.941925,0.94361,0.941345
moderate_treatment_20260602_165012_007,moderate,treatment,moderate_treatment_20260602_165012_007,completed,20260603_060854,2026-06-03T06:14:47+0200,2,6,3,6,18,12,99195,67403,166598,368051.37,352.9735,Candidate C,consensus,Candidate C,1,0.947949,0.93913,0.960588,0.947949,0.722222,0.68463,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_007/metadata.json,0,0,3,0,0.93913,0.94413,0.960588
moderate_treatment_20260602_165012_008,moderate,treatment,moderate_treatment_20260602_165012_008,completed,20260603_061449,2026-06-03T06:20:39+0200,2,6,4,8,17,14,109128,62406,171534,368051.37,349.145,Candidate C,consensus,Candidate C,1,0.946932,0.943435,0.953285,0.946932,0.888889,0.841717,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_008/metadata.json,0,0,3,0,0.943435,0.944075,0.953285
moderate_treatment_20260602_165012_009,moderate,treatment,moderate_treatment_20260602_165012_009,completed,20260603_062042,2026-06-03T06:36:00+0200,2,6,6,12,17,18,129310,61243,190553,368051.37,918.7147,Candidate C,consensus,Candidate C,1,0.939423,0.928315,0.947434,0.939423,0.833333,0.782852,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_009/metadata.json,0,0,3,0,0.928315,0.947434,0.942519
moderate_treatment_20260602_165012_010,moderate,treatment,moderate_treatment_20260602_165012_010,completed,20260603_063603,2026-06-03T06:41:44+0200,2,6,2,4,17,10,92712,62912,155624,368051.37,341.2319,Candidate C,consensus,Candidate C,1,0.929169,0.922204,0.934331,0.929169,0.777778,0.722687,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_010/metadata.json,0,0,3,0,0.922204,0.934331,0.930971
moderate_treatment_20260602_165012_011,moderate,treatment,moderate_treatment_20260602_165012_011,completed,20260603_064147,2026-06-03T06:47:21+0200,2,6,4,8,16,14,113027,61996,175023,368051.37,333.2921,Candidate C,consensus,Candidate C,1,0.964197,0.959537,0.967492,0.964197,0.611111,0.589231,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_011/metadata.json,0,0,3,0,0.959537,0.967492,0.965562
moderate_treatment_20260602_165012_012,moderate,treatment,moderate_treatment_20260602_165012_012,completed,20260603_064724,2026-06-03T06:56:52+0200,3,9,4,8,26,17,176751,105559,282310,368051.37,567.189,Candidate C,consensus,Candidate C,1,0.934627,0.928745,0.941739,0.934627,0.777778,0.726932,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_012/metadata.json,0,0,3,0,0.941739,0.928745,0.933396
moderate_treatment_20260602_165012_013,moderate,treatment,moderate_treatment_20260602_165012_013,completed,20260603_065654,2026-06-03T07:02:49+0200,2,6,8,16,18,22,138502,64335,202837,368051.37,354.8738,Candidate C,consensus,Candidate C,1,0.949075,0.943078,0.955804,0.949075,0.666667,0.632717,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_013/metadata.json,0,0,3,0,0.948344,0.955804,0.943078
moderate_treatment_20260602_165012_014,moderate,treatment,moderate_treatment_20260602_165012_014,completed,20260603_070252,2026-06-03T07:08:22+0200,2,6,4,8,18,14,114323,58695,173018,368051.37,329.6194,Candidate B,consensus,Candidate C,0,0.943423,0.93177,0.956348,0.943423,0.722222,0.681361,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_014/metadata.json,0,3,0,0,0.93177,0.956348,0.942151
moderate_treatment_20260602_165012_015,moderate,treatment,moderate_treatment_20260602_165012_015,completed,20260603_070825,2026-06-03T07:14:06+0200,2,6,3,6,18,12,100529,64375,164904,368051.37,341.3986,Candidate C,consensus,Candidate C,1,0.935664,0.932238,0.940479,0.935664,0.666667,0.623776,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_015/metadata.json,0,0,3,0,0.940479,0.934275,0.932238
moderate_treatment_20260602_165012_016,moderate,treatment,moderate_treatment_20260602_165012_016,completed,20260603_071409,2026-06-03T07:26:24+0200,5,15,3,6,44,21,298089,132591,430680,368051.37,734.5612,Candidate B,max_round_majority_vote,Candidate C,0,0.945809,0.935434,0.955238,0.945809,0.5,0.472905,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_016/metadata.json,0,2,0,1,0.955238,0.935434,0.946754
moderate_treatment_20260602_165012_017,moderate,treatment,moderate_treatment_20260602_165012_017,completed,20260603_072627,2026-06-03T07:36:28+0200,3,9,9,18,26,27,224419,109582,334001,368051.37,600.8295,Candidate C,consensus,Candidate C,1,0.963363,0.958712,0.970194,0.963363,0.833333,0.802802,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_017/metadata.json,0,0,3,0,0.958712,0.970194,0.961182
moderate_treatment_20260602_165012_018,moderate,treatment,moderate_treatment_20260602_165012_018,completed,20260603_073631,2026-06-03T07:45:25+0200,3,9,5,10,27,19,182322,97745,280067,368051.37,534.2397,Candidate C,consensus,Candidate C,1,0.949799,0.942112,0.954583,0.949799,0.666667,0.6332,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_018/metadata.json,0,0,3,0,0.952701,0.942112,0.954583
moderate_treatment_20260602_165012_019,moderate,treatment,moderate_treatment_20260602_165012_019,completed,20260603_074528,2026-06-03T07:55:13+0200,3,9,7,14,27,23,207923,105583,313506,368051.37,585.1869,Candidate B,consensus,Candidate C,0,0.945746,0.939797,0.95683,0.945746,0.722222,0.683039,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_019/metadata.json,0,3,0,0,0.95683,0.939797,0.940612
moderate_treatment_20260602_165012_020,moderate,treatment,moderate_treatment_20260602_165012_020,completed,20260603_075516,2026-06-03T08:08:02+0200,4,12,7,14,33,26,282424,138425,420849,368051.37,765.56,Candidate C,consensus,Candidate C,1,0.951726,0.945636,0.956844,0.951726,0.777778,0.740232,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_020/metadata.json,0,0,3,0,0.956844,0.952698,0.945636
moderate_treatment_20260602_165012_021,moderate,treatment,moderate_treatment_20260602_165012_021,completed,20260603_080805,2026-06-03T08:13:13+0200,2,6,3,6,18,12,100069,57466,157535,368051.37,308.3454,Candidate B,consensus,Candidate C,0,0.940739,0.928877,0.950171,0.940739,0.444444,0.418106,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_021/metadata.json,0,3,0,0,0.943168,0.950171,0.928877
moderate_treatment_20260602_165012_022,moderate,treatment,moderate_treatment_20260602_165012_022,completed,20260603_081316,2026-06-03T08:19:26+0200,2,6,4,8,18,14,102295,69600,171895,368051.37,369.8161,Candidate C,consensus,Candidate C,1,0.959914,0.956105,0.965184,0.959914,0.777778,0.7466,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_022/metadata.json,0,0,3,0,0.956105,0.965184,0.958453
moderate_treatment_20260602_165012_023,moderate,treatment,moderate_treatment_20260602_165012_023,completed,20260603_081929,2026-06-03T08:32:45+0200,5,15,6,12,44,27,329952,144682,474634,368051.37,796.1515,Candidate D,max_round_majority_vote,Candidate C,0,0.947051,0.940863,0.957009,0.947051,0.5,0.473525,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_023/metadata.json,0,1,0,2,0.940863,0.943281,0.957009
moderate_treatment_20260602_165012_024,moderate,treatment,moderate_treatment_20260602_165012_024,completed,20260603_083248,2026-06-03T08:44:36+0200,4,12,4,8,36,20,245066,128397,373463,368051.37,707.4524,Candidate C,consensus,Candidate C,1,0.93638,0.930746,0.941339,0.93638,0.722222,0.676274,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_024/metadata.json,0,0,3,0,0.930746,0.937055,0.941339
moderate_treatment_20260602_165012_025,moderate,treatment,moderate_treatment_20260602_165012_025,completed,20260603_084439,2026-06-03T08:50:08+0200,2,6,6,12,18,18,122432,60468,182900,368051.37,328.5747,Candidate C,consensus,Candidate C,1,0.947953,0.939441,0.953528,0.947953,0.611111,0.579305,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_025/metadata.json,0,0,3,0,0.939441,0.953528,0.950891
moderate_treatment_20260602_165012_026,moderate,treatment,moderate_treatment_20260602_165012_026,completed,20260603_085010,2026-06-03T08:57:26+0200,2,6,6,12,16,18,132428,77705,210133,368051.37,435.2109,Candidate B,consensus,Candidate C,0,0.931049,0.916502,0.951799,0.931049,0.555556,0.51725,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_026/metadata.json,0,3,0,0,0.916502,0.951799,0.924847
moderate_treatment_20260602_165012_027,moderate,treatment,moderate_treatment_20260602_165012_027,completed,20260603_085729,2026-06-03T09:07:40+0200,3,9,5,10,26,19,198964,108607,307571,368051.37,611.3666,Candidate C,consensus,Candidate C,1,0.935944,0.930462,0.941011,0.935944,0.777778,0.727957,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_027/metadata.json,0,0,3,0,0.930462,0.941011,0.936358
moderate_treatment_20260602_165012_028,moderate,treatment,moderate_treatment_20260602_165012_028,completed,20260603_090743,2026-06-03T09:13:31+0200,2,6,5,10,17,16,112426,64928,177354,368051.37,348.0896,Candidate B,consensus,Candidate C,0,0.944347,0.935917,0.958848,0.944347,0.5,0.472174,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_028/metadata.json,0,3,0,0,0.938277,0.958848,0.935917
moderate_treatment_20260602_165012_029,moderate,treatment,moderate_treatment_20260602_165012_029,completed,20260603_091334,2026-06-03T09:28:14+0200,5,15,9,18,43,33,364008,158200,522208,368051.37,880.1195,Candidate B,consensus,Candidate C,0,0.948234,0.94125,0.956221,0.948234,0.722222,0.684835,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_029/metadata.json,0,3,0,0,0.94125,0.947232,0.956221
moderate_treatment_20260602_165012_030,moderate,treatment,moderate_treatment_20260602_165012_030,completed,20260603_092817,2026-06-03T09:34:30+0200,2,6,6,12,17,18,125253,67871,193124,368051.37,373.2954,Candidate C,consensus,Candidate C,1,0.951323,0.940335,0.963289,0.951323,0.611111,0.581364,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_030/metadata.json,0,0,3,0,0.940335,0.950346,0.963289
moderate_treatment_20260602_165012_031,moderate,treatment,moderate_treatment_20260602_165012_031,completed,20260603_093433,2026-06-03T09:49:24+0200,5,15,8,16,41,31,382186,155003,537189,368051.37,891.1077,Candidate B,consensus,Candidate C,0,0.951878,0.947801,0.959836,0.951878,0.5,0.475939,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_031/metadata.json,0,3,0,0,0.947801,0.959836,0.947998
moderate_treatment_20260602_165012_032,moderate,treatment,moderate_treatment_20260602_165012_032,completed,20260603_094927,2026-06-03T10:05:55+0200,5,15,10,20,45,35,386234,172647,558881,368051.37,987.966,Candidate C,consensus,Candidate C,1,0.941611,0.934339,0.949033,0.941611,0.777778,0.732364,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_032/metadata.json,0,0,3,0,0.934339,0.94146,0.949033
moderate_treatment_20260602_165012_033,moderate,treatment,moderate_treatment_20260602_165012_033,completed,20260603_100558,2026-06-03T10:12:07+0200,2,6,4,8,18,14,104345,67500,171845,368051.37,368.8239,Candidate C,consensus,Candidate C,1,0.94707,0.942733,0.950283,0.94707,0.666667,0.63138,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_033/metadata.json,0,0,3,0,0.942733,0.950283,0.948193
moderate_treatment_20260602_165012_034,moderate,treatment,moderate_treatment_20260602_165012_034,completed,20260603_101211,2026-06-03T10:18:52+0200,2,6,7,14,17,20,140105,73663,213768,368051.37,401.1263,Candidate C,consensus,Candidate C,1,0.935413,0.93042,0.940691,0.935413,0.777778,0.727544,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_034/metadata.json,0,0,3,0,0.940691,0.935129,0.93042
moderate_treatment_20260602_165012_035,moderate,treatment,moderate_treatment_20260602_165012_035,completed,20260603_101855,2026-06-03T10:24:14+0200,2,6,4,8,18,14,100361,58773,159134,368051.37,318.372,Candidate C,consensus,Candidate C,1,0.949285,0.941587,0.954323,0.949285,0.888889,0.843809,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_035/metadata.json,0,0,3,0,0.941587,0.954323,0.951946
moderate_treatment_20260602_165012_036,moderate,treatment,moderate_treatment_20260602_165012_036,completed,20260603_102416,2026-06-03T10:29:36+0200,2,6,5,10,17,16,112734,60136,172870,368051.37,319.6862,Candidate B,consensus,Candidate C,0,0.940412,0.937874,0.942534,0.940412,0.666667,0.626942,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_036/metadata.json,0,3,0,0,0.942534,0.937874,0.940827
moderate_treatment_20260602_165012_037,moderate,treatment,moderate_treatment_20260602_165012_037,completed,20260603_102939,2026-06-03T10:42:04+0200,4,12,7,14,36,26,272747,134970,407717,368051.37,745.0913,Candidate C,consensus,Candidate C,1,0.943561,0.930167,0.95639,0.943561,0.833333,0.786301,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_037/metadata.json,0,0,3,0,0.944126,0.930167,0.95639
moderate_treatment_20260602_165012_038,moderate,treatment,moderate_treatment_20260602_165012_038,completed,20260603_104207,2026-06-03T11:04:35+0200,4,12,10,20,34,32,311718,138039,449757,368051.37,1347.8006,Candidate C,consensus,Candidate C,1,0.939443,0.936239,0.943791,0.939443,0.833333,0.782869,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_038/metadata.json,0,0,3,0,0.936239,0.938298,0.943791
moderate_treatment_20260602_165012_039,moderate,treatment,moderate_treatment_20260602_165012_039,completed,20260603_110438,2026-06-03T11:14:51+0200,3,9,7,14,25,23,189687,112266,301953,368051.37,613.1043,Candidate C,consensus,Candidate C,1,0.934036,0.925059,0.94995,0.934036,0.888889,0.830254,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_039/metadata.json,0,0,3,0,0.925059,0.9271,0.94995
moderate_treatment_20260602_165012_040,moderate,treatment,moderate_treatment_20260602_165012_040,completed,20260603_111454,2026-06-03T11:20:48+0200,2,6,5,10,18,16,114623,65206,179829,368051.37,354.0842,Candidate B,consensus,Candidate C,0,0.939189,0.924895,0.952962,0.939189,0.5,0.469595,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_040/metadata.json,0,3,0,0,0.924895,0.939711,0.952962
moderate_treatment_20260602_165012_041,moderate,treatment,moderate_treatment_20260602_165012_041,completed,20260603_112051,2026-06-03T11:26:27+0200,2,6,4,8,17,14,108852,60983,169835,368051.37,336.1852,Candidate C,consensus,Candidate C,1,0.940866,0.930928,0.95329,0.940866,0.888889,0.836325,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_041/metadata.json,0,0,3,0,0.930928,0.95329,0.938381
moderate_treatment_20260602_165012_042,moderate,treatment,moderate_treatment_20260602_165012_042,completed,20260603_112630,2026-06-03T11:31:33+0200,2,6,3,6,17,12,94046,57884,151930,368051.37,302.1919,Candidate C,consensus,Candidate C,1,0.948523,0.943414,0.951945,0.948523,0.888889,0.843132,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_042/metadata.json,0,0,3,0,0.950209,0.943414,0.951945
moderate_treatment_20260602_165012_043,moderate,treatment,moderate_treatment_20260602_165012_043,completed,20260603_113136,2026-06-03T11:36:59+0200,2,6,3,6,18,12,97116,60646,157762,368051.37,323.1585,Candidate C,consensus,Candidate C,1,0.933757,0.926528,0.939435,0.933757,0.833333,0.778131,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_043/metadata.json,0,0,3,0,0.926528,0.935309,0.939435
moderate_treatment_20260602_165012_044,moderate,treatment,moderate_treatment_20260602_165012_044,completed,20260603_113703,2026-06-03T11:47:20+0200,3,9,7,14,25,23,209278,111318,320596,368051.37,616.9382,Candidate C,consensus,Candidate C,1,0.932101,0.927185,0.937733,0.932101,0.833333,0.776751,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_044/metadata.json,0,0,3,0,0.927185,0.931385,0.937733
moderate_treatment_20260602_165012_045,moderate,treatment,moderate_treatment_20260602_165012_045,completed,20260603_114722,2026-06-03T11:59:51+0200,4,11,7,14,36,25,261858,136372,398230,368051.37,748.388,Candidate C,consensus,Candidate C,1,0.951042,0.940685,0.963129,0.951042,0.666667,0.634028,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_045/metadata.json,0,0,3,0,0.963129,0.949312,0.940685
moderate_treatment_20260602_165012_046,moderate,treatment,moderate_treatment_20260602_165012_046,completed,20260603_115954,2026-06-03T12:06:30+0200,2,6,5,10,18,16,123632,72199,195831,368051.37,396.0797,Candidate B,consensus,Candidate C,0,0.940679,0.935807,0.94419,0.940679,0.777778,0.731639,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_046/metadata.json,0,3,0,0,0.942041,0.94419,0.935807
moderate_treatment_20260602_165012_047,moderate,treatment,moderate_treatment_20260602_165012_047,completed,20260603_120633,2026-06-03T12:16:35+0200,3,9,6,12,27,21,188373,108811,297184,368051.37,601.904,Candidate C,consensus,Candidate C,1,0.962138,0.956771,0.965097,0.962138,0.777778,0.74833,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_047/metadata.json,0,0,3,0,0.964547,0.965097,0.956771
moderate_treatment_20260602_165012_048,moderate,treatment,moderate_treatment_20260602_165012_048,completed,20260603_121638,2026-06-03T12:22:21+0200,2,6,4,8,17,14,110019,64117,174136,368051.37,342.9571,Candidate C,consensus,Candidate C,1,0.955416,0.94271,0.969185,0.955416,0.666667,0.636944,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_048/metadata.json,0,0,3,0,0.954354,0.969185,0.94271
moderate_treatment_20260602_165012_049,moderate,treatment,moderate_treatment_20260602_165012_049,completed,20260603_122224,2026-06-03T12:28:07+0200,2,6,3,6,18,12,100592,63508,164100,368051.37,343.0961,Candidate C,consensus,Candidate C,1,0.963234,0.959414,0.965722,0.963234,0.777778,0.749182,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_049/metadata.json,0,0,3,0,0.959414,0.965722,0.964565
moderate_treatment_20260602_165012_050,moderate,treatment,moderate_treatment_20260602_165012_050,completed,20260603_122810,2026-06-03T12:34:02+0200,2,6,5,10,18,16,114942,63819,178761,368051.37,351.7586,Candidate C,consensus,Candidate C,1,0.931213,0.908843,0.952134,0.931213,0.888889,0.827745,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_050/metadata.json,0,0,3,0,0.908843,0.932661,0.952134
moderate_treatment_20260602_165012_051,moderate,treatment,moderate_treatment_20260602_165012_051,completed,20260603_123405,2026-06-03T12:43:41+0200,3,9,7,14,26,23,203863,105887,309750,368051.37,576.3039,Candidate B,consensus,Candidate C,0,0.924472,0.90752,0.945059,0.924472,0.666667,0.616315,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_051/metadata.json,0,3,0,0,0.945059,0.920837,0.90752
moderate_treatment_20260602_165012_052,moderate,treatment,moderate_treatment_20260602_165012_052,completed,20260603_124344,2026-06-03T12:49:42+0200,2,6,6,12,18,18,123734,65380,189114,368051.37,357.8146,Candidate C,consensus,Candidate C,1,0.951501,0.947618,0.957179,0.951501,0.666667,0.634334,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_052/metadata.json,0,0,3,0,0.947618,0.957179,0.949706
moderate_treatment_20260602_165012_053,moderate,treatment,moderate_treatment_20260602_165012_053,completed,20260603_124945,2026-06-03T12:55:10+0200,2,6,5,10,18,16,113922,60445,174367,368051.37,324.6721,Candidate C,consensus,Candidate C,1,0.942498,0.937804,0.948913,0.942498,0.777778,0.733054,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_053/metadata.json,0,0,3,0,0.948913,0.940776,0.937804
moderate_treatment_20260602_165012_054,moderate,treatment,moderate_treatment_20260602_165012_054,completed,20260603_125513,2026-06-03T13:01:54+0200,2,6,7,14,18,20,136053,74278,210331,368051.37,401.2963,Candidate B,consensus,Candidate C,0,0.946761,0.944267,0.949274,0.946761,0.666667,0.631174,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_054/metadata.json,0,3,0,0,0.944267,0.946742,0.949274
moderate_treatment_20260602_165012_055,moderate,treatment,moderate_treatment_20260602_165012_055,completed,20260603_130158,2026-06-03T13:06:47+0200,2,6,1,2,14,8,87722,54976,142698,368051.37,289.4436,Candidate B,consensus,Candidate C,0,0.942781,0.930929,0.959874,0.942781,0.611111,0.576144,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_055/metadata.json,0,3,0,0,0.937539,0.959874,0.930929
moderate_treatment_20260602_165012_056,moderate,treatment,moderate_treatment_20260602_165012_056,completed,20260603_130650,2026-06-03T13:15:50+0200,3,9,5,10,26,19,174463,100391,274854,368051.37,540.1847,Candidate C,consensus,Candidate C,1,0.959285,0.954405,0.965839,0.959285,0.777778,0.746111,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_056/metadata.json,0,0,3,0,0.954405,0.965839,0.957611
moderate_treatment_20260602_165012_057,moderate,treatment,moderate_treatment_20260602_165012_057,completed,20260603_131553,2026-06-03T13:24:30+0200,3,9,3,6,27,15,154526,94639,249165,368051.37,516.2131,Candidate C,consensus,Candidate C,1,0.940887,0.926331,0.95278,0.940887,0.777778,0.731801,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_057/metadata.json,0,0,3,0,0.926331,0.95278,0.94355
moderate_treatment_20260602_165012_058,moderate,treatment,moderate_treatment_20260602_165012_058,completed,20260603_132432,2026-06-03T13:30:13+0200,2,6,6,12,18,18,128860,61525,190385,368051.37,340.8693,Candidate C,consensus,Candidate C,1,0.941395,0.926387,0.963925,0.941395,0.777778,0.732196,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_058/metadata.json,0,0,3,0,0.963925,0.933873,0.926387
moderate_treatment_20260602_165012_059,moderate,treatment,moderate_treatment_20260602_165012_059,completed,20260603_133016,2026-06-03T13:36:08+0200,2,6,6,12,17,18,123385,64662,188047,368051.37,351.5732,Candidate C,consensus,Candidate C,1,0.935821,0.93092,0.943817,0.935821,0.555556,0.519901,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_059/metadata.json,0,0,3,0,0.932726,0.943817,0.93092
moderate_treatment_20260602_165012_060,moderate,treatment,moderate_treatment_20260602_165012_060,completed,20260603_133611,2026-06-03T13:46:00+0200,3,9,6,12,27,21,186916,105850,292766,368051.37,589.0563,Candidate C,consensus,Candidate C,1,0.926685,0.922378,0.934383,0.926685,0.888889,0.82372,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_060/metadata.json,0,0,3,0,0.934383,0.922378,0.923295
moderate_treatment_20260602_165012_061,moderate,treatment,moderate_treatment_20260602_165012_061,completed,20260603_134603,2026-06-03T13:51:42+0200,2,6,4,8,17,14,102524,61890,164414,368051.37,338.9546,Candidate C,consensus,Candidate C,1,0.953758,0.952453,0.95446,0.953758,0.888889,0.847785,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_061/metadata.json,0,0,3,0,0.952453,0.95446,0.954361
moderate_treatment_20260602_165012_062,moderate,treatment,moderate_treatment_20260602_165012_062,completed,20260603_135145,2026-06-03T13:58:15+0200,2,6,4,8,17,14,102793,72374,175167,368051.37,390.0395,Candidate C,consensus,Candidate C,1,0.93272,0.920718,0.941089,0.93272,0.777778,0.725449,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/moderate/moderate_treatment_20260602_165012_062/metadata.json,0,0,3,0,0.941089,0.920718,0.936352
