run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,team_process_score,team_process_communication,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
high_treatment_20260616_081405_018,,,high,treatment,high_treatment_018,completed,20260622_110055,2026-06-22T11:09:48+0200,3,9,4,8,27,17,249611,113709,363320,533.0661,Candidate B,consensus,Candidate C,0,0.145833,0.166667,0.125,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_018/metadata.json,0,3,0,0
high_treatment_20260616_081405_019,,,high,treatment,high_treatment_019,completed,20260622_110951,2026-06-22T11:20:58+0200,2,6,1,2,18,8,223024,96338,319362,667.0746,Candidate C,consensus,Candidate C,1,0.483333,0.166667,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_019/metadata.json,0,0,3,0
high_treatment_20260616_081405_020,,,high,treatment,high_treatment_020,completed,20260622_112101,2026-06-22T11:24:50+0200,2,6,0,0,18,6,97772,50493,148265,229.2125,Candidate B,consensus,Candidate C,0,0.083333,0.166667,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_020/metadata.json,0,3,0,0
high_treatment_20260616_081405_021,,,high,treatment,high_treatment_021,completed,20260622_112453,2026-06-22T11:30:46+0200,2,6,4,8,18,14,146494,76248,222742,352.6667,Candidate B,consensus,Candidate C,0,0.420833,0.041667,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_021/metadata.json,0,3,0,0
high_treatment_20260616_081405_022,,,high,treatment,high_treatment_022,completed,20260622_113049,2026-06-22T11:35:53+0200,2,6,4,8,18,14,140754,63631,204385,304.0822,Candidate C,consensus,Candidate C,1,0.283333,0.166667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_022/metadata.json,0,0,3,0
high_treatment_20260616_081405_023,,,high,treatment,high_treatment_023,completed,20260622_113556,2026-06-22T11:39:58+0200,2,6,1,2,18,8,106388,53321,159709,241.7549,Candidate B,consensus,Candidate C,0,0.1,0.0,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_023/metadata.json,0,3,0,0
high_treatment_20260616_081405_024,,,high,treatment,high_treatment_024,completed,20260622_114001,2026-06-22T11:45:49+0200,2,6,2,4,18,10,133711,75539,209250,348.5333,Candidate B,consensus,Candidate C,0,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_024/metadata.json,0,3,0,0
high_treatment_20260616_081405_025,,,high,treatment,high_treatment_025,completed,20260622_114552,2026-06-22T11:52:14+0200,2,6,1,2,18,8,155791,80201,235992,381.6887,Candidate B,consensus,Candidate C,0,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_025/metadata.json,0,3,0,0
high_treatment_20260616_081405_026,,,high,treatment,high_treatment_026,completed,20260622_115217,2026-06-22T11:56:12+0200,2,6,1,2,18,8,102080,51044,153124,235.6396,Candidate B,consensus,Candidate C,0,0.204167,0.208333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_026/metadata.json,0,3,0,0
high_treatment_20260616_081405_027,,,high,treatment,high_treatment_027,completed,20260622_115615,2026-06-22T12:00:24+0200,2,6,0,0,18,6,103818,54003,157821,249.0846,Candidate B,consensus,Candidate C,0,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_027/metadata.json,0,3,0,0
high_treatment_20260616_081405_028,,,high,treatment,high_treatment_028,completed,20260622_120027,2026-06-22T12:08:31+0200,2,6,3,6,17,12,126701,92013,218714,483.3571,Candidate D,consensus,Candidate C,0,0.483333,0.166667,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_028/metadata.json,0,0,0,3
high_treatment_20260616_081405_029,,,high,treatment,high_treatment_029,completed,20260622_120833,2026-06-22T12:13:16+0200,2,6,4,8,18,14,142716,58890,201606,282.2496,Candidate C,consensus,Candidate C,1,0.183333,0.166667,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_029/metadata.json,0,0,3,0
high_treatment_20260616_081405_030,,,high,treatment,high_treatment_030,completed,20260622_121319,2026-06-22T12:17:44+0200,2,6,0,0,18,6,100053,59312,159365,264.8333,Candidate B,consensus,Candidate C,0,0.3,0.0,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_030/metadata.json,0,3,0,0
high_treatment_20260616_081405_031,,,high,treatment,high_treatment_031,completed,20260622_121746,2026-06-22T12:23:38+0200,2,6,1,2,18,8,119181,70657,189838,352.0241,Candidate A,consensus,Candidate C,0,0.141667,0.083333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_031/metadata.json,3,0,0,0
high_treatment_20260616_081405_032,,,high,treatment,high_treatment_032,completed,20260622_122341,2026-06-22T12:38:29+0200,3,9,3,6,27,15,298838,152982,451820,887.3244,Candidate A,consensus,Candidate C,0,0.229167,0.208333,0.25,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_032/metadata.json,3,0,0,0
high_treatment_20260616_081405_033,,,high,treatment,high_treatment_033,completed,20260622_123832,2026-06-22T12:43:21+0200,2,6,4,8,17,14,143092,62593,205685,289.0732,Candidate C,consensus,Candidate C,1,0.441667,0.083333,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_033/metadata.json,0,0,3,0
high_treatment_20260616_081405_034,,,high,treatment,high_treatment_034,completed,20260622_124324,2026-06-22T12:48:08+0200,2,6,1,2,18,8,121380,61621,183001,284.2052,Candidate A,consensus,Candidate C,0,0.1625,0.125,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_034/metadata.json,3,0,0,0
high_treatment_20260616_081405_035,,,high,treatment,high_treatment_035,completed,20260622_124811,2026-06-22T12:53:13+0200,2,6,4,8,18,14,150123,65285,215408,301.5658,Candidate C,consensus,Candidate C,1,0.0625,0.125,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_035/metadata.json,0,0,3,0
high_treatment_20260616_081405_036,,,high,treatment,high_treatment_036,completed,20260622_125316,2026-06-22T12:58:46+0200,2,6,1,2,18,8,124832,68362,193194,330.4207,Candidate B,consensus,Candidate C,0,0.441667,0.083333,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_036/metadata.json,0,3,0,0
high_treatment_20260616_081405_037,,,high,treatment,high_treatment_037,completed,20260622_125849,2026-06-22T13:03:50+0200,2,6,0,0,18,6,124560,65721,190281,300.8577,Candidate C,consensus,Candidate C,1,0.504167,0.208333,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_037/metadata.json,0,0,3,0
high_treatment_20260616_081405_038,,,high,treatment,high_treatment_038,completed,20260622_130353,2026-06-22T13:08:42+0200,2,6,4,8,16,14,130530,61727,192257,289.0989,Candidate C,consensus,Candidate C,1,0.525,0.25,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_038/metadata.json,0,0,3,0
high_treatment_20260616_081405_039,,,high,treatment,high_treatment_039,completed,20260622_130845,2026-06-22T13:16:59+0200,3,9,2,4,27,13,234978,105269,340247,493.3181,Candidate C,consensus,Candidate C,1,0.4375,0.25,0.625,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_039/metadata.json,0,0,3,0
high_treatment_20260616_081405_040,,,high,treatment,high_treatment_040,completed,20260622_131702,2026-06-22T13:22:38+0200,2,6,2,4,18,10,142118,69788,211906,336.244,Candidate B,consensus,Candidate C,0,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_040/metadata.json,0,3,0,0
high_treatment_20260616_081405_041,,,high,treatment,high_treatment_041,completed,20260622_132241,2026-06-22T13:28:34+0200,2,6,6,12,17,18,184746,74210,258956,353.4734,Candidate B,consensus,Candidate C,0,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_041/metadata.json,0,3,0,0
high_treatment_20260616_081405_042,,,high,treatment,high_treatment_042,completed,20260622_132837,2026-06-22T13:33:49+0200,2,6,4,8,17,14,153226,66015,219241,312.3457,Candidate C,consensus,Candidate C,1,0.283333,0.166667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_042/metadata.json,0,0,3,0
high_treatment_20260616_081405_043,,,high,treatment,high_treatment_043,completed,20260622_133352,2026-06-22T13:39:09+0200,2,6,4,8,17,14,154226,65430,219656,316.6939,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_043/metadata.json,0,0,3,0
high_treatment_20260616_081405_044,,,high,treatment,high_treatment_044,completed,20260622_133912,2026-06-22T13:44:57+0200,2,6,4,8,18,14,190296,68119,258415,345.3227,Candidate C,consensus,Candidate C,1,0.445833,0.291667,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_044/metadata.json,0,0,3,0
high_treatment_20260616_081405_045,,,high,treatment,high_treatment_045,completed,20260622_134500,2026-06-22T13:50:38+0200,2,6,4,8,18,14,139749,68084,207833,338.2808,Candidate B,consensus,Candidate C,0,0.141667,0.083333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_045/metadata.json,0,3,0,0
high_treatment_20260616_081405_046,,,high,treatment,high_treatment_046,completed,20260622_135041,2026-06-22T13:59:31+0200,3,9,3,6,27,15,253003,110357,363360,529.4003,Candidate B,consensus,Candidate C,0,0.25,0.125,0.375,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_046/metadata.json,0,3,0,0
high_treatment_20260616_081405_047,,,high,treatment,high_treatment_047,completed,20260622_135933,2026-06-22T14:03:55+0200,2,6,1,2,18,8,110376,57696,168072,261.8904,Candidate B,consensus,Candidate C,0,0.041667,0.083333,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_047/metadata.json,0,3,0,0
high_treatment_20260616_081405_048,,,high,treatment,high_treatment_048,completed,20260622_140359,2026-06-22T14:13:59+0200,2,6,2,4,18,10,130158,99018,229176,600.412,Candidate B,consensus,Candidate C,0,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_048/metadata.json,0,3,0,0
high_treatment_20260616_081405_049,,,high,treatment,high_treatment_049,completed,20260622_141402,2026-06-22T14:18:12+0200,2,6,0,0,17,6,97818,53742,151560,250.1577,Candidate D,consensus,Candidate C,0,0.241667,0.083333,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_049/metadata.json,0,0,0,3
high_treatment_20260616_081405_050,,,high,treatment,high_treatment_050,completed,20260622_141815,2026-06-22T14:22:30+0200,2,6,1,2,18,8,98862,56063,154925,254.6858,Candidate B,consensus,Candidate C,0,0.125,0.25,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_050/metadata.json,0,3,0,0
high_treatment_20260616_081405_051,,,high,treatment,high_treatment_051,completed,20260622_142233,2026-06-22T14:27:54+0200,2,6,3,6,18,12,142634,68052,210686,321.5575,Candidate C,consensus,Candidate C,1,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_051/metadata.json,0,0,3,0
high_treatment_20260616_081405_052,,,high,treatment,high_treatment_052,completed,20260622_142757,2026-06-22T14:51:36+0200,5,15,0,0,43,15,521765,159839,681604,1418.4356,Candidate B,max_round_majority_vote,Candidate C,0,0.27381,0.333333,0.214286,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_052/metadata.json,0,2,1,0
high_treatment_20260616_081405_053,,,high,treatment,high_treatment_053,completed,20260622_145138,2026-06-22T14:55:27+0200,2,6,1,2,18,8,115344,50103,165447,229.0707,Candidate B,consensus,Candidate C,0,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_053/metadata.json,0,3,0,0
high_treatment_20260616_081405_054,,,high,treatment,high_treatment_054,completed,20260622_145531,2026-06-22T14:59:28+0200,2,6,1,2,18,8,106101,52184,158285,237.5632,Candidate B,consensus,Candidate C,0,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_054/metadata.json,0,3,0,0
high_treatment_20260616_081405_055,,,high,treatment,high_treatment_055,completed,20260622_145932,2026-06-22T15:03:34+0200,2,6,1,2,18,8,101861,53946,155807,241.9314,Candidate B,consensus,Candidate C,0,0.125,0.25,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_055/metadata.json,0,3,0,0
high_treatment_20260616_081405_056,,,high,treatment,high_treatment_056,completed,20260622_150337,2026-06-22T15:08:46+0200,2,6,4,8,18,14,165417,64562,229979,308.7863,Candidate C,consensus,Candidate C,1,0.204167,0.208333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_056/metadata.json,0,0,3,0
high_treatment_20260616_081405_057,,,high,treatment,high_treatment_057,completed,20260622_150848,2026-06-22T15:14:18+0200,2,6,5,10,17,16,164523,68510,233033,330.0084,Candidate C,consensus,Candidate C,1,0.345833,0.291667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_057/metadata.json,0,0,3,0
high_treatment_20260616_081405_058,,,high,treatment,high_treatment_058,completed,20260622_151421,2026-06-22T15:22:55+0200,3,9,2,4,27,13,255992,106944,362936,513.7456,Candidate C,consensus,Candidate C,1,0.416667,0.333333,0.5,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_058/metadata.json,0,0,3,0
high_treatment_20260616_081405_059,,,high,treatment,high_treatment_059,completed,20260622_152258,2026-06-22T15:29:47+0200,2,6,1,2,17,8,124735,77532,202267,409.2108,Candidate C,consensus,Candidate C,1,0.420833,0.041667,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_059/metadata.json,0,0,3,0
high_treatment_20260616_081405_060,,,high,treatment,high_treatment_060,completed,20260622_152950,2026-06-22T15:35:15+0200,2,6,2,4,18,10,147164,68724,215888,325.4299,Candidate C,consensus,Candidate C,1,0.345833,0.291667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_060/metadata.json,0,0,3,0
high_treatment_20260616_081405_061,,,high,treatment,high_treatment_061,completed,20260622_153518,2026-06-22T15:41:55+0200,2,6,4,8,18,14,133564,76776,210340,396.5621,Candidate B,consensus,Candidate C,0,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_061/metadata.json,0,3,0,0
high_treatment_20260616_081405_062,,,high,treatment,high_treatment_062,completed,20260622_154158,2026-06-22T15:50:21+0200,3,9,2,4,27,13,267223,103149,370372,503.0373,Candidate C,consensus,Candidate C,1,0.270833,0.291667,0.25,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_062/metadata.json,0,0,3,0
high_treatment_20260616_081405_063,,,high,treatment,high_treatment_063,completed,20260622_155024,2026-06-22T15:55:13+0200,2,6,1,2,17,8,111555,62406,173961,289.0103,Candidate B,consensus,Candidate C,0,0.283333,0.166667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_063/metadata.json,0,3,0,0
high_treatment_20260616_081405_064,,,high,treatment,high_treatment_064,completed,20260622_155516,2026-06-22T15:59:53+0200,2,5,2,4,18,9,114276,59457,173733,276.8392,Candidate B,consensus,Candidate C,0,0.5625,0.125,1.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_064/metadata.json,0,3,0,0
high_treatment_20260616_081405_065,,,high,treatment,high_treatment_065,completed,20260622_155956,2026-06-22T16:05:42+0200,2,6,7,14,18,20,189345,71443,260788,345.9172,Candidate C,consensus,Candidate C,1,0.141667,0.083333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_065/metadata.json,0,0,3,0
high_treatment_20260616_081405_066,,,high,treatment,high_treatment_066,completed,20260622_160544,2026-06-22T16:09:56+0200,2,6,1,2,18,8,104760,55686,160446,251.9002,Candidate B,consensus,Candidate C,0,0.0625,0.125,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_066/metadata.json,0,3,0,0
high_treatment_20260616_081405_067,,,high,treatment,high_treatment_067,completed,20260622_160959,2026-06-22T16:19:40+0200,3,9,2,4,25,13,268743,115054,383797,580.9014,Candidate C,consensus,Candidate C,1,0.270833,0.166667,0.375,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_067/metadata.json,0,0,3,0
high_treatment_20260616_081405_068,,,high,treatment,high_treatment_068,completed,20260622_161943,2026-06-22T16:33:57+0200,5,15,1,2,43,17,471405,176780,648185,854.0966,Candidate A,max_round_majority_vote,Candidate C,0,0.154762,0.166667,0.142857,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_068/metadata.json,2,1,0,0
high_treatment_20260616_081405_069,,,high,treatment,high_treatment_069,completed,20260622_163400,2026-06-22T16:40:01+0200,2,6,3,6,16,12,173157,71524,244681,360.9854,Candidate C,consensus,Candidate C,1,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_069/metadata.json,0,0,3,0
high_treatment_20260616_081405_070,,,high,treatment,high_treatment_070,completed,20260622_164004,2026-06-22T16:47:57+0200,3,9,1,2,27,11,238767,99820,338587,473.0168,Candidate C,consensus,Candidate C,1,0.229167,0.333333,0.125,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_070/metadata.json,0,0,3,0
high_treatment_20260616_081405_071,,,high,treatment,high_treatment_071,completed,20260622_164800,2026-06-22T16:54:00+0200,2,6,3,6,18,12,122787,75088,197875,360.1878,Candidate C,consensus,Candidate C,1,0.204167,0.208333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_071/metadata.json,0,0,3,0
high_treatment_20260616_081405_072,,,high,treatment,high_treatment_072,completed,20260622_165403,2026-06-22T17:01:54+0200,3,9,4,8,27,17,242069,101278,343347,471.5178,Candidate B,consensus,Candidate C,0,0.3125,0.375,0.25,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_072/metadata.json,0,3,0,0
high_treatment_20260616_081405_073,,,high,treatment,high_treatment_073,completed,20260622_170157,2026-06-22T17:07:35+0200,2,6,3,6,18,12,137655,70649,208304,337.6688,Candidate A,consensus,Candidate C,0,0.083333,0.166667,0.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_073/metadata.json,3,0,0,0
high_treatment_20260616_081405_074,,,high,treatment,high_treatment_074,completed,20260622_170738,2026-06-22T17:15:30+0200,3,9,2,4,27,13,211982,100896,312878,471.8299,Candidate B,consensus,Candidate C,0,0.333333,0.291667,0.375,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_074/metadata.json,0,3,0,0
high_treatment_20260616_081405_075,,,high,treatment,high_treatment_075,completed,20260622_171533,2026-06-22T17:20:45+0200,2,6,4,8,18,14,142516,66170,208686,312.2613,Candidate C,consensus,Candidate C,1,0.445833,0.291667,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_075/metadata.json,0,0,3,0
high_treatment_20260616_081405_076,,,high,treatment,high_treatment_076,completed,20260622_172048,2026-06-22T17:45:39+0200,2,6,2,4,18,10,193768,64966,258734,1491.0945,Candidate C,consensus,Candidate C,1,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_076/metadata.json,0,0,3,0
high_treatment_20260616_081405_077,,,high,treatment,high_treatment_077,completed,20260622_174542,2026-06-22T17:50:32+0200,2,6,3,6,17,12,133000,60402,193402,289.9145,Candidate B,consensus,Candidate C,0,0.3625,0.125,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_077/metadata.json,0,3,0,0
high_treatment_20260616_081405_078,,,high,treatment,high_treatment_078,completed,20260622_175036,2026-06-22T17:55:41+0200,2,6,2,4,18,10,129928,65569,195497,305.4042,Candidate C,consensus,Candidate C,1,0.266667,0.333333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_078/metadata.json,0,0,3,0
high_treatment_20260616_081405_079,,,high,treatment,high_treatment_079,completed,20260622_175545,2026-06-22T18:08:59+0200,3,9,3,6,27,15,271464,136974,408438,794.6714,Candidate D,consensus,Candidate C,0,0.3125,0.25,0.375,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_079/metadata.json,0,0,0,3
high_treatment_20260616_081405_080,,,high,treatment,high_treatment_080,completed,20260622_180903,2026-06-22T18:21:40+0200,4,12,2,4,36,16,393426,151394,544820,757.1578,Candidate C,consensus,Candidate C,1,0.348485,0.333333,0.363636,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_080/metadata.json,0,0,3,0
high_treatment_20260616_081405_081,,,high,treatment,high_treatment_081,completed,20260622_182143,2026-06-22T18:26:53+0200,2,6,1,2,17,8,157834,62490,220324,310.1235,Candidate C,consensus,Candidate C,1,0.425,0.25,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_081/metadata.json,0,0,3,0
high_treatment_20260616_081405_082,,,high,treatment,high_treatment_082,completed,20260622_182657,2026-06-22T18:33:06+0200,2,6,5,10,18,16,150233,78449,228682,369.527,Candidate B,consensus,Candidate C,0,0.141667,0.083333,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_082/metadata.json,0,3,0,0
high_treatment_20260616_081405_083,,,high,treatment,high_treatment_083,completed,20260622_183310,2026-06-22T18:37:59+0200,2,6,2,4,18,10,146022,58803,204825,289.9689,Candidate C,consensus,Candidate C,1,0.345833,0.291667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_083/metadata.json,0,0,3,0
high_treatment_20260616_081405_084,,,high,treatment,high_treatment_084,completed,20260622_183803,2026-06-22T18:43:49+0200,2,6,3,6,18,12,133578,75104,208682,346.6498,Candidate B,consensus,Candidate C,0,0.1625,0.125,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_084/metadata.json,0,3,0,0
high_treatment_20260616_081405_085,,,high,treatment,high_treatment_085,completed,20260622_184353,2026-06-22T18:49:52+0200,2,6,3,6,18,12,128411,80081,208492,359.4233,Candidate C,consensus,Candidate C,1,0.404167,0.208333,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_085/metadata.json,0,0,3,0
high_treatment_20260616_081405_086,,,high,treatment,high_treatment_086,completed,20260622_184956,2026-06-22T18:58:21+0200,3,9,3,6,26,15,264401,105988,370389,505.9556,Candidate C,consensus,Candidate C,1,0.166667,0.208333,0.125,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_086/metadata.json,0,0,3,0
high_treatment_20260616_081405_087,,,high,treatment,high_treatment_087,completed,20260622_185824,2026-06-22T19:03:27+0200,2,6,1,2,18,8,122711,65088,187799,302.7119,Candidate C,consensus,Candidate C,1,0.225,0.25,0.2,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_087/metadata.json,0,0,3,0
high_treatment_20260616_081405_088,,,high,treatment,high_treatment_088,completed,20260622_190330,2026-06-22T19:11:18+0200,3,9,5,10,25,19,258111,96552,354663,467.7417,Candidate C,consensus,Candidate C,1,0.333333,0.291667,0.375,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_088/metadata.json,0,0,3,0
high_treatment_20260616_081405_089,,,high,treatment,high_treatment_089,completed,20260622_191121,2026-06-22T19:16:28+0200,2,6,1,2,18,8,123781,66187,189968,307.5061,Candidate B,consensus,Candidate C,0,0.241667,0.083333,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_089/metadata.json,0,3,0,0
high_treatment_20260616_081405_090,,,high,treatment,high_treatment_090,completed,20260622_191631,2026-06-22T19:20:44+0200,2,6,1,2,18,8,111685,53313,164998,252.7413,Candidate D,consensus,Candidate C,0,0.645833,0.291667,1.0,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_090/metadata.json,0,0,0,3
high_treatment_20260616_081405_091,,,high,treatment,high_treatment_091,completed,20260622_192047,2026-06-22T19:25:34+0200,2,6,5,10,17,16,143081,62543,205624,287.1554,Candidate C,consensus,Candidate C,1,0.304167,0.208333,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_091/metadata.json,0,0,3,0
high_treatment_20260616_081405_092,,,high,treatment,high_treatment_092,completed,20260622_192537,2026-06-22T19:31:16+0200,2,6,7,14,17,20,160205,72440,232645,338.8624,Candidate B,consensus,Candidate C,0,0.383333,0.166667,0.6,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_092/metadata.json,0,3,0,0
high_treatment_20260616_081405_093,,,high,treatment,high_treatment_093,completed,20260622_193119,2026-06-22T19:36:44+0200,2,6,2,4,18,10,166036,67425,233461,325.7404,Candidate B,consensus,Candidate C,0,0.4625,0.125,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_093/metadata.json,0,3,0,0
high_treatment_20260616_081405_094,,,high,treatment,high_treatment_094,completed,20260622_193648,2026-06-22T19:55:53+0200,2,6,4,8,18,14,197690,139150,336840,1145.0392,Candidate C,consensus,Candidate C,1,0.2625,0.125,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_094/metadata.json,0,0,3,0
high_treatment_20260616_081405_095,,,high,treatment,high_treatment_095,completed,20260622_195556,2026-06-22T20:01:24+0200,2,6,0,0,18,6,113229,71854,185083,328.8159,Candidate C,consensus,Candidate C,1,0.525,0.25,0.8,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_095/metadata.json,0,0,3,0
high_treatment_20260616_081405_096,,,high,treatment,high_treatment_096,completed,20260622_200127,2026-06-22T20:09:30+0200,3,9,4,8,27,17,252985,100623,353608,482.9557,Candidate C,consensus,Candidate C,1,0.354167,0.333333,0.375,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_096/metadata.json,0,0,3,0
high_treatment_20260616_081405_097,,,high,treatment,high_treatment_097,completed,20260622_200934,2026-06-22T20:23:44+0200,5,15,1,2,45,17,506398,168952,675350,850.446,Candidate C,max_round_majority_vote,Candidate C,1,0.21131,0.208333,0.214286,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_097/metadata.json,0,1,2,0
high_treatment_20260616_081405_098,,,high,treatment,high_treatment_098,completed,20260622_202347,2026-06-22T20:28:23+0200,2,6,3,6,18,12,146234,58557,204791,275.9606,Candidate C,consensus,Candidate C,1,0.283333,0.166667,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_098/metadata.json,0,0,3,0
high_treatment_20260616_081405_099,,,high,treatment,high_treatment_099,completed,20260622_202826,2026-06-22T20:38:45+0200,3,9,2,4,27,13,246874,122540,369414,618.8757,Candidate B,consensus,Candidate C,0,0.270833,0.041667,0.5,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_099/metadata.json,0,3,0,0
high_treatment_20260616_081405_100,,,high,treatment,high_treatment_100,completed,20260622_203847,2026-06-22T20:45:11+0200,2,6,4,8,17,14,157330,79114,236444,383.0471,Candidate C,consensus,Candidate C,1,0.325,0.25,0.4,01_data/final/final_200_gpt_oss_120b/high/high_treatment_20260616_081405_100/metadata.json,0,0,3,0
