run_id,task_file,label_version,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,team_process_score,team_process_communication,team_process_coordination,team_process_cooperation,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d
high_treatment_20260711_111242_050,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_050,completed,20260714_003526,2026-07-14T00:43:31+0200,3,9,3,6,24,15,218829,101471,320300,,485.1621,Candidate B,consensus,Candidate A,0,,,,,,,,0.157407,0.25,0.222222,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_050/metadata.json,0,3,0,0
high_treatment_20260711_111242_051,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_051,completed,20260714_004335,2026-07-14T00:58:33+0200,5,15,3,6,45,21,451518,182399,633917,,898.1187,Candidate A,consensus,Candidate A,1,,,,,,,,0.227381,0.125,0.2,0.357143,01_data/raw/simulations/high/high_treatment_20260711_111242_051/metadata.json,3,0,0,0
high_treatment_20260711_111242_052,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_052,completed,20260714_005836,2026-07-14T01:12:41+0200,4,12,4,8,35,20,449192,170241,619433,,844.9622,Candidate C,consensus,Candidate A,0,,,,,,,,0.287879,0.333333,0.166667,0.363636,01_data/raw/simulations/high/high_treatment_20260711_111242_052/metadata.json,0,0,3,0
high_treatment_20260711_111242_053,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_053,completed,20260714_011244,2026-07-14T01:26:29+0200,4,12,3,6,35,18,366418,168604,535022,,825.7448,Candidate D,consensus,Candidate A,0,,,,,,,,0.27904,0.125,0.166667,0.545455,01_data/raw/simulations/high/high_treatment_20260711_111242_053/metadata.json,0,0,0,3
high_treatment_20260711_111242_054,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_054,completed,20260714_012632,2026-07-14T01:32:55+0200,2,6,2,4,18,10,123082,75537,198619,,383.0612,Candidate B,consensus,Candidate A,0,,,,,,,,0.138889,0.25,0.166667,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_054/metadata.json,0,3,0,0
high_treatment_20260711_111242_055,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_055,completed,20260714_013258,2026-07-14T01:37:34+0200,2,6,3,6,18,12,130184,60924,191108,,275.9159,Candidate B,consensus,Candidate A,0,,,,,,,,0.258333,0.208333,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_055/metadata.json,0,3,0,0
high_treatment_20260711_111242_056,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_056,completed,20260714_013738,2026-07-14T01:56:04+0200,3,9,4,8,26,17,259772,109138,368910,,1106.8075,Candidate C,consensus,Candidate A,0,,,,,,,,0.356481,0.125,0.444444,0.5,01_data/raw/simulations/high/high_treatment_20260711_111242_056/metadata.json,0,0,3,0
high_treatment_20260711_111242_057,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_057,completed,20260714_015607,2026-07-14T02:04:50+0200,3,8,6,12,25,20,294023,107659,401682,,522.6585,Candidate A,consensus,Candidate A,1,,,,,,,,0.255952,0.25,0.375,0.142857,01_data/raw/simulations/high/high_treatment_20260711_111242_057/metadata.json,3,0,0,0
high_treatment_20260711_111242_058,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_058,completed,20260714_020453,2026-07-14T02:28:43+0200,4,12,2,4,36,16,403678,238496,642174,,1430.2727,Candidate B,consensus,Candidate A,0,,,,,,,,0.271465,0.375,0.166667,0.272727,01_data/raw/simulations/high/high_treatment_20260711_111242_058/metadata.json,0,3,0,0
high_treatment_20260711_111242_059,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_059,completed,20260714_022846,2026-07-14T02:35:01+0200,2,6,1,2,17,8,131988,78481,210469,,375.5278,Candidate B,consensus,Candidate A,0,,,,,,,,0.388889,0.0,0.166667,1.0,01_data/raw/simulations/high/high_treatment_20260711_111242_059/metadata.json,0,3,0,0
high_treatment_20260711_111242_060,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_060,completed,20260714_023505,2026-07-14T02:40:43+0200,2,6,1,2,18,8,133889,69297,203186,,338.7004,Candidate A,consensus,Candidate A,1,,,,,,,,0.272222,0.25,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_060/metadata.json,3,0,0,0
high_treatment_20260711_111242_061,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_061,completed,20260714_024046,2026-07-14T02:45:58+0200,2,6,2,4,17,10,130710,64749,195459,,311.7396,Candidate B,consensus,Candidate A,0,,,,,,,,0.247222,0.208333,0.333333,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_061/metadata.json,0,3,0,0
high_treatment_20260711_111242_062,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_062,completed,20260714_024601,2026-07-14T02:51:48+0200,2,6,2,4,18,10,144363,74966,219329,,347.092,Candidate A,consensus,Candidate A,1,,,,,,,,0.3,0.166667,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_062/metadata.json,3,0,0,0
high_treatment_20260711_111242_063,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_063,completed,20260714_025152,2026-07-14T02:57:13+0200,2,6,0,0,18,6,102427,66502,168929,,321.0962,Candidate C,consensus,Candidate A,0,,,,,,,,0.055556,0.166667,0.0,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_063/metadata.json,0,0,3,0
high_treatment_20260711_111242_064,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_064,completed,20260714_025716,2026-07-14T03:06:37+0200,3,9,4,8,26,17,246368,119939,366307,,561.6729,Candidate C,consensus,Candidate A,0,,,,,,,,0.384259,0.208333,0.444444,0.5,01_data/raw/simulations/high/high_treatment_20260711_111242_064/metadata.json,0,0,3,0
high_treatment_20260711_111242_065,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_065,completed,20260714_030640,2026-07-14T03:25:19+0200,5,15,4,8,43,23,493313,223118,716431,,1118.3016,Candidate C,max_round_majority_vote,Candidate A,0,,,,,,,,0.354365,0.291667,0.2,0.571429,01_data/raw/simulations/high/high_treatment_20260711_111242_065/metadata.json,1,0,2,0
high_treatment_20260711_111242_066,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_066,completed,20260714_032521,2026-07-14T03:30:47+0200,2,6,1,2,18,8,155080,68376,223456,,326.0525,Candidate A,consensus,Candidate A,1,,,,,,,,0.244444,0.166667,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_066/metadata.json,3,0,0,0
high_treatment_20260711_111242_067,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_067,completed,20260714_033050,2026-07-14T03:35:22+0200,2,6,3,6,18,12,133145,59126,192271,,271.3262,Candidate A,consensus,Candidate A,1,,,,,,,,0.408333,0.125,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_067/metadata.json,3,0,0,0
high_treatment_20260711_111242_068,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_068,completed,20260714_033525,2026-07-14T03:41:04+0200,2,6,0,0,17,6,124522,72726,197248,,338.9426,Candidate A,consensus,Candidate A,1,,,,,,,,0.297222,0.291667,0.0,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_068/metadata.json,3,0,0,0
high_treatment_20260711_111242_069,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_069,completed,20260714_034106,2026-07-14T03:46:46+0200,2,6,3,6,18,12,130312,72339,202651,,339.9297,Candidate C,consensus,Candidate A,0,,,,,,,,0.325,0.041667,0.333333,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_069/metadata.json,0,0,3,0
high_treatment_20260711_111242_070,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_070,completed,20260714_034649,2026-07-14T03:58:23+0200,2,6,4,8,18,14,178527,103931,282458,,694.0651,Candidate B,consensus,Candidate A,0,,,,,,,,0.408333,0.125,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_070/metadata.json,0,3,0,0
high_treatment_20260711_111242_071,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_071,completed,20260714_035826,2026-07-14T04:02:42+0200,2,6,2,4,18,10,118462,54518,172980,,255.9488,Candidate B,consensus,Candidate A,0,,,,,,,,0.286111,0.125,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_071/metadata.json,0,3,0,0
high_treatment_20260711_111242_072,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_072,completed,20260714_040245,2026-07-14T04:09:07+0200,2,6,2,4,17,10,215642,72314,287956,,381.8324,Candidate C,consensus,Candidate A,0,,,,,,,,0.422222,0.333333,0.333333,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_072/metadata.json,0,0,3,0
high_treatment_20260711_111242_073,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_073,completed,20260714_040910,2026-07-14T04:17:48+0200,3,9,6,12,27,21,252296,111527,363823,,518.5391,Candidate B,consensus,Candidate A,0,,,,,,,,0.287037,0.166667,0.444444,0.25,01_data/raw/simulations/high/high_treatment_20260711_111242_073/metadata.json,0,3,0,0
high_treatment_20260711_111242_074,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_074,completed,20260714_041751,2026-07-14T04:23:44+0200,2,6,6,12,18,18,169666,76506,246172,,352.6533,Candidate A,consensus,Candidate A,1,,,,,,,,0.383333,0.25,0.5,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_074/metadata.json,3,0,0,0
high_treatment_20260711_111242_075,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_075,completed,20260714_042347,2026-07-14T04:38:37+0200,4,12,1,2,35,14,421702,174917,596619,,889.9924,Candidate A,consensus,Candidate A,1,,,,,,,,0.20202,0.25,0.083333,0.272727,01_data/raw/simulations/high/high_treatment_20260711_111242_075/metadata.json,3,0,0,0
high_treatment_20260711_111242_076,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_076,completed,20260714_043840,2026-07-14T05:06:38+0200,5,15,2,4,45,19,610460,216776,827236,,1678.3328,Candidate A,max_round_majority_vote,Candidate A,1,,,,,,,,0.236905,0.291667,0.133333,0.285714,01_data/raw/simulations/high/high_treatment_20260711_111242_076/metadata.json,2,1,0,0
high_treatment_20260711_111242_077,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_077,completed,20260714_050641,2026-07-14T05:12:05+0200,2,6,4,8,17,14,147047,70566,217613,,324.1662,Candidate A,consensus,Candidate A,1,,,,,,,,0.466667,0.333333,0.666667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_077/metadata.json,3,0,0,0
high_treatment_20260711_111242_078,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_078,completed,20260714_051209,2026-07-14T05:21:50+0200,3,9,3,6,26,15,266451,117702,384153,,581.0442,Candidate A,consensus,Candidate A,1,,,,,,,,0.282407,0.125,0.222222,0.5,01_data/raw/simulations/high/high_treatment_20260711_111242_078/metadata.json,3,0,0,0
high_treatment_20260711_111242_079,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_079,completed,20260714_052153,2026-07-14T05:30:15+0200,3,9,2,4,27,13,224503,107980,332483,,501.4709,Candidate A,consensus,Candidate A,1,,,,,,,,0.138889,0.291667,0.0,0.125,01_data/raw/simulations/high/high_treatment_20260711_111242_079/metadata.json,3,0,0,0
high_treatment_20260711_111242_080,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_080,completed,20260714_053018,2026-07-14T05:34:43+0200,2,6,0,0,18,6,127808,57357,185165,,265.1996,Candidate A,consensus,Candidate A,1,,,,,,,,0.294444,0.083333,0.0,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_080/metadata.json,3,0,0,0
high_treatment_20260711_111242_081,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_081,completed,20260714_053446,2026-07-14T05:41:05+0200,2,6,4,8,18,14,157033,77113,234146,,378.4607,Candidate A,consensus,Candidate A,1,,,,,,,,0.261111,0.25,0.333333,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_081/metadata.json,3,0,0,0
high_treatment_20260711_111242_082,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_082,completed,20260714_054108,2026-07-14T06:02:12+0200,2,6,5,10,17,16,181723,112668,294391,,1264.1792,Candidate B,consensus,Candidate A,0,,,,,,,,0.341667,0.125,0.5,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_082/metadata.json,0,3,0,0
high_treatment_20260711_111242_083,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_083,completed,20260714_060215,2026-07-14T06:08:05+0200,2,6,2,4,18,10,130656,78236,208892,,350.2037,Candidate A,consensus,Candidate A,1,,,,,,,,0.111111,0.166667,0.166667,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_083/metadata.json,3,0,0,0
high_treatment_20260711_111242_084,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_084,completed,20260714_060808,2026-07-14T06:13:50+0200,2,6,4,8,18,14,144060,73789,217849,,341.9127,Candidate A,consensus,Candidate A,1,,,,,,,,0.519444,0.291667,0.666667,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_084/metadata.json,3,0,0,0
high_treatment_20260711_111242_085,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_085,completed,20260714_061353,2026-07-14T06:23:11+0200,3,9,1,2,27,11,249950,113129,363079,,557.5075,Candidate A,consensus,Candidate A,1,,,,,,,,0.259259,0.291667,0.111111,0.375,01_data/raw/simulations/high/high_treatment_20260711_111242_085/metadata.json,3,0,0,0
high_treatment_20260711_111242_086,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_086,completed,20260714_062314,2026-07-14T06:28:08+0200,2,6,3,6,18,12,118919,63849,182768,,294.6911,Candidate A,consensus,Candidate A,1,,,,,,,,0.272222,0.25,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_086/metadata.json,3,0,0,0
high_treatment_20260711_111242_087,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_087,completed,20260714_062811,2026-07-14T06:34:07+0200,2,6,3,6,17,12,160563,75312,235875,,355.4418,Candidate A,consensus,Candidate A,1,,,,,,,,0.205556,0.25,0.166667,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_087/metadata.json,3,0,0,0
high_treatment_20260711_111242_088,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_088,completed,20260714_063410,2026-07-14T06:39:53+0200,2,6,2,4,18,10,123455,75543,198998,,342.9391,Candidate A,consensus,Candidate A,1,,,,,,,,0.366667,0.166667,0.333333,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_088/metadata.json,3,0,0,0
high_treatment_20260711_111242_089,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_089,completed,20260714_063956,2026-07-14T06:45:21+0200,2,6,5,10,17,16,152271,70465,222736,,324.8577,Candidate B,consensus,Candidate A,0,,,,,,,,0.355556,0.166667,0.5,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_089/metadata.json,0,3,0,0
high_treatment_20260711_111242_090,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_090,completed,20260714_064524,2026-07-14T06:51:00+0200,2,6,5,10,17,16,161437,70697,232134,,335.1953,Candidate B,consensus,Candidate A,0,,,,,,,,0.138889,0.083333,0.333333,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_090/metadata.json,0,3,0,0
high_treatment_20260711_111242_091,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_091,completed,20260714_065103,2026-07-14T06:56:22+0200,2,6,2,4,18,10,158234,66308,224542,,318.9166,Candidate B,consensus,Candidate A,0,,,,,,,,0.447222,0.208333,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_091/metadata.json,0,3,0,0
high_treatment_20260711_111242_092,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_092,completed,20260714_065625,2026-07-14T07:02:04+0200,2,6,3,6,18,12,163302,73434,236736,,339.0945,Candidate B,consensus,Candidate A,0,,,,,,,,0.397222,0.291667,0.5,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_092/metadata.json,0,3,0,0
high_treatment_20260711_111242_093,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_093,completed,20260714_070207,2026-07-14T07:08:01+0200,2,6,4,8,18,14,170002,73561,243563,,353.4458,Candidate B,consensus,Candidate A,0,,,,,,,,0.558333,0.208333,0.666667,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_093/metadata.json,0,3,0,0
high_treatment_20260711_111242_094,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_094,completed,20260714_070804,2026-07-14T07:17:35+0200,3,9,3,6,26,15,238140,116601,354741,,571.3492,Candidate C,consensus,Candidate A,0,,,,,,,,0.185185,0.208333,0.222222,0.125,01_data/raw/simulations/high/high_treatment_20260711_111242_094/metadata.json,0,0,3,0
high_treatment_20260711_111242_095,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_095,completed,20260714_071738,2026-07-14T07:26:25+0200,3,9,7,14,26,23,253789,111381,365170,,527.1794,Candidate A,consensus,Candidate A,1,,,,,,,,0.37963,0.083333,0.555556,0.5,01_data/raw/simulations/high/high_treatment_20260711_111242_095/metadata.json,3,0,0,0
high_treatment_20260711_111242_096,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_096,completed,20260714_072628,2026-07-14T07:31:04+0200,2,6,0,0,18,6,116597,61140,177737,,275.1452,Candidate C,consensus,Candidate A,0,,,,,,,,0.266667,0.0,0.0,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_096/metadata.json,0,0,3,0
high_treatment_20260711_111242_097,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_097,completed,20260714_073107,2026-07-14T07:36:37+0200,2,6,2,4,18,10,148066,70878,218944,,330.4339,Candidate A,consensus,Candidate A,1,,,,,,,,0.233333,0.166667,0.333333,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_097/metadata.json,3,0,0,0
high_treatment_20260711_111242_098,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_098,completed,20260714_073641,2026-07-14T07:49:10+0200,4,12,5,10,36,22,406814,152806,559620,,749.8301,Candidate B,consensus,Candidate A,0,,,,,,,,0.371212,0.333333,0.416667,0.363636,01_data/raw/simulations/high/high_treatment_20260711_111242_098/metadata.json,0,3,0,0
high_treatment_20260711_111242_099,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_099,completed,20260714_074913,2026-07-14T07:58:21+0200,3,9,3,6,27,15,254532,113455,367987,,547.6492,Candidate A,consensus,Candidate A,1,,,,,,,,0.402778,0.25,0.333333,0.625,01_data/raw/simulations/high/high_treatment_20260711_111242_099/metadata.json,3,0,0,0
high_treatment_20260711_111242_100,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_100,completed,20260714_075824,2026-07-14T08:04:05+0200,2,6,2,4,17,10,137654,70890,208544,,341.3625,Candidate D,consensus,Candidate A,0,,,,,,,,0.405556,0.083333,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_100/metadata.json,0,0,0,3
high_treatment_20260711_111242_101,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_101,completed,20260714_080408,2026-07-14T08:15:14+0200,3,8,7,14,27,22,313169,134566,447735,,665.4161,Candidate A,consensus,Candidate A,1,,,,,,,,0.390873,0.208333,0.25,0.714286,01_data/raw/simulations/high/high_treatment_20260711_111242_101/metadata.json,3,0,0,0
high_treatment_20260711_111242_102,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_102,completed,20260714_081516,2026-07-14T08:23:07+0200,3,9,2,4,27,13,233876,99368,333244,,470.1142,Candidate A,consensus,Candidate A,1,,,,,,,,0.328704,0.125,0.111111,0.75,01_data/raw/simulations/high/high_treatment_20260711_111242_102/metadata.json,3,0,0,0
high_treatment_20260711_111242_103,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_103,completed,20260714_082309,2026-07-14T08:32:32+0200,3,9,4,8,27,17,304482,114761,419243,,562.4183,Candidate A,consensus,Candidate A,1,,,,,,,,0.453704,0.416667,0.444444,0.5,01_data/raw/simulations/high/high_treatment_20260711_111242_103/metadata.json,3,0,0,0
high_treatment_20260711_111242_104,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_104,completed,20260714_083235,2026-07-14T08:38:14+0200,2,6,4,8,17,14,145376,71996,217372,,338.5355,Candidate C,consensus,Candidate A,0,,,,,,,,0.327778,0.083333,0.5,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_104/metadata.json,0,0,3,0
high_treatment_20260711_111242_105,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_105,completed,20260714_083817,2026-07-14T08:46:57+0200,3,9,5,10,26,19,256799,110144,366943,,520.1382,Candidate A,consensus,Candidate A,1,,,,,,,,0.291667,0.291667,0.333333,0.25,01_data/raw/simulations/high/high_treatment_20260711_111242_105/metadata.json,3,0,0,0
high_treatment_20260711_111242_106,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_106,completed,20260714_084700,2026-07-14T08:52:59+0200,2,6,3,6,18,12,134893,76203,211096,,359.105,Candidate A,consensus,Candidate A,1,,,,,,,,0.422222,0.166667,0.5,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_106/metadata.json,3,0,0,0
high_treatment_20260711_111242_107,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_107,completed,20260714_085302,2026-07-14T08:57:44+0200,2,6,1,2,18,8,122308,61808,184116,,282.2414,Candidate B,consensus,Candidate A,0,,,,,,,,0.363889,0.125,0.166667,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_107/metadata.json,0,3,0,0
high_treatment_20260711_111242_108,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_108,completed,20260714_085747,2026-07-14T09:02:58+0200,2,6,6,12,18,18,174530,65696,240226,,310.2998,Candidate C,consensus,Candidate A,0,,,,,,,,0.375,0.291667,0.833333,0.0,01_data/raw/simulations/high/high_treatment_20260711_111242_108/metadata.json,0,0,3,0
high_treatment_20260711_111242_109,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_109,completed,20260714_090301,2026-07-14T09:11:18+0200,2,6,4,8,17,14,139447,99765,239212,,496.8714,Candidate A,consensus,Candidate A,1,,,,,,,,0.488889,0.333333,0.333333,0.8,01_data/raw/simulations/high/high_treatment_20260711_111242_109/metadata.json,3,0,0,0
high_treatment_20260711_111242_110,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_110,completed,20260714_091121,2026-07-14T09:16:37+0200,2,6,1,2,18,8,127847,66644,194491,,316.5632,Candidate A,consensus,Candidate A,1,,,,,,,,0.272222,0.25,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_110/metadata.json,3,0,0,0
high_treatment_20260711_111242_111,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_111,completed,20260714_091640,2026-07-14T09:22:42+0200,2,6,1,2,18,8,147209,76403,223612,,362.0917,Candidate B,consensus,Candidate A,0,,,,,,,,0.202778,0.041667,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_111/metadata.json,0,3,0,0
high_treatment_20260711_111242_112,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_112,completed,20260714_092246,2026-07-14T09:29:23+0200,2,6,3,6,18,12,154023,85793,239816,,397.4525,Candidate B,consensus,Candidate A,0,,,,,,,,0.394444,0.25,0.333333,0.6,01_data/raw/simulations/high/high_treatment_20260711_111242_112/metadata.json,0,3,0,0
high_treatment_20260711_111242_113,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_113,completed,20260714_092926,2026-07-14T09:34:37+0200,2,6,2,4,17,10,120057,67181,187238,,311.2129,Candidate C,consensus,Candidate A,0,,,,,,,,0.313889,0.208333,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_113/metadata.json,0,0,3,0
high_treatment_20260711_111242_114,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_114,completed,20260714_093441,2026-07-14T09:45:54+0200,3,9,4,8,27,17,386045,122040,508085,,672.9458,Candidate A,consensus,Candidate A,1,,,,,,,,0.472222,0.333333,0.333333,0.75,01_data/raw/simulations/high/high_treatment_20260711_111242_114/metadata.json,3,0,0,0
high_treatment_20260711_111242_115,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_115,completed,20260714_094557,2026-07-14T10:04:02+0200,5,15,5,10,45,25,629393,210136,839529,,1085.0378,Candidate B,consensus,Candidate A,0,,,,,,,,0.179762,0.125,0.2,0.214286,01_data/raw/simulations/high/high_treatment_20260711_111242_115/metadata.json,0,3,0,0
high_treatment_20260711_111242_116,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_116,completed,20260714_100405,2026-07-14T10:09:46+0200,2,6,0,0,18,6,112474,70427,182901,,340.7326,Candidate A,consensus,Candidate A,1,,,,,,,,0.347222,0.041667,0.0,1.0,01_data/raw/simulations/high/high_treatment_20260711_111242_116/metadata.json,3,0,0,0
high_treatment_20260711_111242_117,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_117,completed,20260714_100949,2026-07-14T10:15:39+0200,2,6,1,2,18,8,152137,72254,224391,,349.7958,Candidate A,consensus,Candidate A,1,,,,,,,,0.258333,0.208333,0.166667,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_117/metadata.json,3,0,0,0
high_treatment_20260711_111242_118,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_118,completed,20260714_101542,2026-07-14T10:24:58+0200,3,9,2,4,27,13,223062,115433,338495,,556.3386,Candidate A,consensus,Candidate A,1,,,,,,,,0.407407,0.25,0.222222,0.75,01_data/raw/simulations/high/high_treatment_20260711_111242_118/metadata.json,3,0,0,0
high_treatment_20260711_111242_119,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_119,completed,20260714_102501,2026-07-14T10:30:34+0200,2,6,3,6,18,12,148032,70700,218732,,332.6885,Candidate B,consensus,Candidate A,0,,,,,,,,0.15,0.083333,0.166667,0.2,01_data/raw/simulations/high/high_treatment_20260711_111242_119/metadata.json,0,3,0,0
high_treatment_20260711_111242_120,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_120,completed,20260714_103037,2026-07-14T10:36:28+0200,2,6,3,6,18,12,156556,73578,230134,,350.9383,Candidate B,consensus,Candidate A,0,,,,,,,,0.327778,0.25,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_120/metadata.json,0,3,0,0
high_treatment_20260711_111242_121,hidden_profile_task_rotation.json,rotated_ac,high,treatment,high_treatment_121,completed,20260714_103631,2026-07-14T10:42:20+0200,2,6,3,6,17,12,156419,74769,231188,,348.2046,Candidate B,consensus,Candidate A,0,,,,,,,,0.3,0.166667,0.333333,0.4,01_data/raw/simulations/high/high_treatment_20260711_111242_121/metadata.json,0,3,0,0
